"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Garrett, Reed",657585,NYM,FF,4-Seam Fastball,-4.5,-7,165,16.8,45,0.4,0.686,0.517,27.4,22.2,19.6,0.254,0.466,0.394,48.0
"McGough, Scott",543518,AZ,FS,Split-Finger,-0.1,0,185,32.1,45,0.158,0.289,0.273,42.7,31.1,18.9,0.17,0.258,0.257,16.0
"Williams, Trevor",592866,WSH,CH,Changeup,-1.0,-2,179,16.8,45,0.25,0.341,0.288,22.5,22.2,18.9,0.265,0.4,0.297,35.3
"Quintana, Jose",500779,NYM,SV,Slurve,-0.1,0,168,6.0,45,0.195,0.366,0.274,28.4,26.7,18.8,0.195,0.339,0.251,32.3
"Schreiber, John",670167,KC,FF,4-Seam Fastball,-0.1,0,218,24.4,45,0.25,0.389,0.359,20.2,31.1,17.7,0.23,0.324,0.334,36.4
"Gallegos, Giovanny",606149,STL,FF,4-Seam Fastball,-3.9,-7,174,43.4,45,0.324,0.784,0.522,6.9,15.6,13.2,0.301,0.564,0.427,60.0
"Woods Richardson, Simeon",680573,MIN,CU,Curveball,1.9,4,213,9.3,45,0.186,0.326,0.239,22.1,22.2,20.8,0.284,0.432,0.328,42.4
"McArthur, James",663704,KC,SL,Slider,-0.7,-1,195,21.6,44,0.35,0.575,0.4,42.6,13.6,16.7,0.285,0.436,0.331,30.6
"Erceg, Lucas",668674,KC,CH,Changeup,-0.5,-1,188,19.9,44,0.293,0.463,0.35,37.5,13.6,13.3,0.307,0.477,0.369,28.6
"Skenes, Paul",694973,PIT,CU,Curveball,0.1,0,230,10.8,44,0.25,0.375,0.309,33.7,29.5,24.5,0.191,0.291,0.254,22.2
"Morton, Charlie",450203,ATL,FC,Cutter,-0.6,-1,219,7.8,44,0.286,0.571,0.415,14.9,4.5,16.7,0.294,0.57,0.43,38.2
"Arrighetti, Spencer",681293,HOU,CH,Changeup,-2.3,-5,215,8.6,44,0.395,0.512,0.405,37.8,20.5,14.1,0.294,0.463,0.337,35.3
"Gibson, Kyle",502043,STL,CU,Curveball,-2.2,-5,239,8.6,44,0.325,0.675,0.444,46.2,38.6,23.6,0.274,0.612,0.402,39.1
"McKenzie, Triston",663474,CLE,SL,Slider,1.3,3,274,21.0,44,0.143,0.143,0.155,37.6,25.0,21.6,0.173,0.242,0.204,22.6
"Kelly, Zack",677161,BOS,CH,Changeup,-0.5,-1,200,20.9,44,0.163,0.465,0.288,32.6,34.1,20.5,0.211,0.473,0.299,17.9
"Liberatore, Matthew",669461,STL,FC,Cutter,-1.6,-3,175,12.9,44,0.432,0.622,0.474,23.3,4.5,6.9,0.354,0.57,0.435,35.1
"Scherzer, Max",453286,TEX,SL,Slider,1.5,2,149,22.3,44,0.209,0.326,0.225,43.3,29.5,22.4,0.213,0.342,0.251,32.3
"Adam, Jason",592094,SD,SL,Slider,2.7,6,213,19.2,44,0.105,0.211,0.21,57.1,40.9,30.0,0.18,0.291,0.27,30.0
"Palencia, Daniel",694037,CHC,FF,4-Seam Fastball,-1.9,-3,149,56.7,44,0.314,0.457,0.408,22.5,22.7,30.3,0.265,0.398,0.372,60.0
"Megill, Tylor",656731,NYM,SL,Slider,-0.4,-1,150,11.0,44,0.233,0.302,0.251,29.1,34.1,20.5,0.283,0.378,0.298,39.3
"Knack, Landon",689017,LAD,CH,Changeup,-1.1,-2,167,14.5,44,0.182,0.364,0.23,27.1,29.5,23.2,0.224,0.395,0.266,35.5
"Varland, Louis",686973,MIN,CU,Curveball,-1.4,-2,140,15.5,44,0.293,0.366,0.307,28.8,29.5,20.6,0.299,0.437,0.336,60.0
"Payamps, Joel",606303,MIL,SL,Slider,3.6,6,181,20.1,44,0.07,0.116,0.114,35.0,38.6,27.4,0.138,0.226,0.167,34.6
"Holman, Grant",680880,ATH,FF,4-Seam Fastball,1.5,2,155,53.1,44,0.222,0.278,0.307,22.7,18.2,19.5,0.247,0.316,0.329,25.0
"Brooks, Aaron",605156,ATH,SI,Sinker,-0.6,-1,99,24.6,44,0.293,0.39,0.331,6.8,4.5,9.1,0.291,0.514,0.361,47.5
"Akin, Keegan",669211,BAL,CH,Changeup,-0.7,-1,134,10.8,44,0.19,0.286,0.269,25.4,31.8,24.6,0.168,0.236,0.201,28.6
"Martin, Davis",663436,CWS,SL,Slider,1.9,3,155,17.4,44,0.206,0.294,0.348,23.1,4.5,10.5,0.233,0.415,0.371,43.8
"Chirinos, Yonny",630023,MIA,SL,Slider,0.8,2,201,39.0,43,0.2,0.286,0.301,24.4,18.6,18.6,0.147,0.215,0.258,14.8
"Severino, Luis",622663,NYM,SL,Slider,-1.2,-2,201,7.0,43,0.256,0.333,0.341,29.2,23.3,14.3,0.223,0.305,0.277,48.3
"Miller, Bryce",682243,SEA,SL,Slider,-1.0,-2,229,8.3,43,0.237,0.553,0.371,26.9,20.9,17.6,0.233,0.537,0.366,44.8
"Phillips, Tyler",663969,PHI,SI,Sinker,-1.1,-2,175,30.3,43,0.342,0.632,0.43,10.8,4.7,6.3,0.345,0.645,0.454,56.8
"Gaddis, Hunter",683769,CLE,CH,Changeup,2.3,4,181,16.8,43,0.05,0.075,0.099,28.8,39.5,20.2,0.1,0.149,0.149,8.7
"Williams, Gavin",668909,CLE,FC,Cutter,0.6,1,166,12.1,43,0.211,0.342,0.274,32.1,32.6,27.5,0.222,0.365,0.29,48.0
"Santana, Dennis",642701,PIT,FC,Cutter,1.4,3,216,19.5,43,0.194,0.417,0.327,24.5,20.9,27.3,0.191,0.342,0.305,33.3
"Devenski, Chris",606965,TB,FF,4-Seam Fastball,-4.2,-6,150,28.1,43,0.286,0.943,0.534,16.1,9.3,7.1,0.261,0.747,0.468,48.4
"Gallegos, Giovanny",606149,STL,SL,Slider,-1.5,-3,197,49.1,43,0.293,0.537,0.366,39.4,30.2,17.3,0.217,0.356,0.272,25.0
